coordinatedMailingId,customerPersonId,isPrimary,firstName,lastName,fullName,addressLine1,city,state,zip,country,organizationNameForMailing,asset1,asset2,dropDate,pdfName,phoneNumber,planType
19307170,19307170,True,FirstName216,LastName216,FirstName216 LastName216,216 address,LIVERMORE,CA,94551,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307170_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307174,19307174,True,FirstName225,LastName225,FirstName225 LastName225,225 address,CROFTON,MD,21114,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307174_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307175,19307175,True,FirstName243,LastName243,FirstName243 LastName243,243 address,MELVILLE,NY,11747,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307175_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307180,19307180,False,FirstName247,LastName247,FirstName247 LastName247,247 address,WANTAGH,NY,11793,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307181_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307188,19307188,True,FirstName248,LastName248,FirstName248 LastName248,248 address,UNION BRIDGE,MD,21791,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307188_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307196,19307196,True,FirstName244,LastName244	,FirstName244 LastName244	,244 address,GREEN COVE SPRINGS,FL,32043,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307196_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision	"
19307197,19307197,False,FirstName222,LastName222,FirstName222 LastName222,222 address,WILLOW SPRINGS,NC,27592,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307197_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307206,19307206,False,FirstName219,LastName219,FirstName219 LastName219,219 address,COVINGTON,LA,70435,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307206_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307211,19307211,True,FirstName221,LastName221,FirstName221 LastName221,221 address,BOWIE,TX,76230,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307211_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307225,19307225,True,FirstName212,LastName212,FirstName212 LastName212,212 address,PALMDALE,CA,93551,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307225_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307228,19307228,True,FirstName231,LastName231,FirstName231 LastName231,231 address,HIGHLANDS RANCH,CO,80126,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307228_13103936_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307229,19307229,False,FirstName240,LastName240,FirstName240 LastName240,240 address,LARKSPUR,CO,80118,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307229_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307238,19307238,True,FirstName220,LastName220,FirstName220 LastName220,220 address,RESEDA,CA,91335,USA,Lockheed Martin,U1C-EG-DV-2021,U1C-EG-CL-LM-2021,"December 03, 2021",19307238_13103615_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307371,19307371,True,FirstName258,LastName258,FirstName258 LastName258,258 address,LAS VEGAS,NV,89130,USA,NV Energy,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307371_13103560_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307411,19307411,False,FirstName59,LastName59,FirstName59 LastName59,59 address,MIDDLETOWN,DE,19709,USA,AstraZeneca,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307411_13104559_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307441,19307441,False,FirstName61,LastName61,FirstName61 LastName61,61 address,Des Moines,IA,50306,USA,AstraZeneca,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307441_13104559_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307449,19307449,False,FirstName58,LastName58,FirstName58 LastName58,58 address,EVANSVILLE,IN,47720,USA,AstraZeneca,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307449_13104559_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307537,19307537,True,FirstName108,LastName108,FirstName108 LastName108,108 address,Booneville,MS,38829,USA,Cooper Tire & Rubber Company,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307537_13102872_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307661,19307661,True,FirstName351,LastName351,FirstName351 LastName351,351 address,Bigfork,MT,59911,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307661_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307664,19307664,True,FirstName350,LastName350,FirstName350 LastName350,350 address,CLEARWATER,FL,33755,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307664_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307665,19307665,True,FirstName353,LastName353,FirstName353 LastName353,353 address,LEWISTOWN,IL,61542,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307665_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307668,19307668,True,FirstName354,LastName354,FirstName354 LastName354,354 address,GRANDVIEW,MO,64030,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307668_13103686_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307669,19307669,True,FirstName355,LastName355,FirstName355 LastName355,355 address,OLATHE,KS,66062,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307669_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307670,19307670,True,FirstName352,LastName352,FirstName352 LastName352,352 address,LEAVENWORTH,KS,66048,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307670_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307671,19307671,True,FirstName356,LastName356,FirstName356 LastName356,356 address,CENTREVILLE,VA,20121,USA,T-Mobile,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307671_13103680_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307763,19307763,True,FirstName252,LastName252,FirstName252 LastName252,252 address,Salisbury,VT,5769,USA,Middlebury,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307763_13104231_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307765,19307765,True,FirstName251,LastName251,FirstName251 LastName251,251 address,Salinas,CA,93901,USA,Middlebury,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307765_13104231_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307803,19307803,True,FirstName395,LastName395,FirstName395 LastName395,395 address,COLEMAN,TX,76834,USA,Your Annual Conference or employer and Wespath Benefits and Investments,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307803_13103204_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307828,19307828,True,FirstName360,LastName360,FirstName360 LastName360,360 address,FORT WORTH,TX,76133,USA,TCU,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19307828_13103314_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19307903,19307903,False,FirstName312,LastName312,FirstName312 LastName312,312 address,MENTOR,OH,44060,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19307903_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307932,19307932,True,FirstName290,LastName290,FirstName290 LastName290,290 address,KETTERING,OH,45409,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19307932_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307953,19307953,True,FirstName292,LastName292,FirstName292 LastName292,292 address,BLUFFTON,SC,29909,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19307953_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307968,19307968,False,FirstName293,LastName293,FirstName293 LastName293,293 address,TROTWOOD,OH,45416,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19307969_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19307997,19307997,False,FirstName288,LastName288,FirstName288 LastName288,288 address,PATASKALA,OH,43062,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19307998_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308000,19308000,True,FirstName287,LastName287,FirstName287 LastName287,287 address,Columbus,OH,43235,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308000_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308021,19308021,True,FirstName304,LastName304,FirstName304 LastName304,304 address,COLUMBUS,OH,43212,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308021_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308030,19308030,True,FirstName306,LastName306,FirstName306 LastName306,306 address,MONTPELIER,OH,43543,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308030_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308211,19308211,True,FirstName334,LastName334,FirstName334 LastName334,334 address,WINSTON SALEM,NC,27104,USA,Reynolds American Inc.,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19308211_13104665_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308217,19308217,True,FirstName333,LastName333,FirstName333 LastName333,333 address,CLARKSVILLE,TN,37040,USA,Reynolds American Inc.,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19308217_13104665_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308259,19308259,True,FirstName365,LastName365,FirstName365 LastName365,365 address,PENNSVILLE,NJ,8070,USA,The Lubrizol Corporation,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308259_13103516_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308334,19308334,True,FirstName341,LastName341,FirstName341 LastName341,341 address,WILMINGTON,NC,28411,USA,Sedgwick,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308334_13104469_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308359,19308359,True,FirstName344,LastName344,FirstName344 LastName344,344 address,SAGINAW,TX,76131,USA,Sedgwick,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19308359_13104469_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308413,19308413,True,FirstName151,LastName151,FirstName151 LastName151,151 address,LAKE BLUFF,IL,60044,USA,Grainger,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308413_13103981_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308414,19308414,True,FirstName150,LastName150,FirstName150 LastName150,150 address,Des Plaines,IL,60016,USA,Grainger,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308414_13103981_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308415,19308415,True,FirstName153,LastName153,FirstName153 LastName153,153 address,AURORA,CO,80018,USA,Grainger,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308415_13103981_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308449,19308449,False,FirstName313,LastName313,FirstName313 LastName313,313 address,LOUDONVILLE,OH,44842,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308449_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308452,19308452,False,FirstName305,LastName305,FirstName305 LastName305,305 address,KETTERING,OH,45429,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308453_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308455,19308455,False,FirstName282,LastName282,FirstName282 LastName282,282 address,GALION,OH,44833,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308455_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308482,19308482,False,FirstName301,LastName301,FirstName301 LastName301,301 address,CLEVELAND HEIGHTS,OH,44118,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308483_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308489,19308489,True,FirstName294,LastName294,FirstName294 LastName294,294 address,MEDINA,OH,44256,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308489_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308494,19308494,True,FirstName284,LastName284,FirstName284 LastName284,284 address,KINGSTON,OH,45644,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308494_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308496,19308496,True,FirstName285,LastName285,FirstName285 LastName285,285 address,CANAL WINCHESTER,OH,43110,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308496_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308503,19308503,False,FirstName296,LastName296,FirstName296 LastName296,296 address,YOUNGSTOWN,OH,44515,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308503_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308517,19308517,True,FirstName302,LastName302,FirstName302 LastName302,302 address,BATAVIA,OH,45103,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308517_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308519,19308519,False,FirstName308,LastName308,FirstName308 LastName308,308 address,CELINA,OH,45822,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308519_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308528,19308528,True,FirstName295,LastName295,FirstName295 LastName295,295 address,MORROW,OH,45152,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308528_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308534,19308534,False,FirstName309,LastName309,FirstName309 LastName309,309 address,DEFIANCE,OH,43512,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308534_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308551,19308551,True,FirstName311,LastName311,FirstName311 LastName311,311 address,COLUMBUS,OH,43235,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308551_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308557,19308557,False,FirstName310,LastName310,FirstName310 LastName310,310 address,SOUTH EUCLID,OH,44121,USA,OPERS Medicare Connector,U1C-EG-DV-OPERS-2021,U1C-EG-CL-OPERS-2021,"December 03, 2021",19308557_13103643_U1C-EG-DV-OPERS-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308605,19308605,True,FirstName210,LastName210,FirstName210 LastName210,210 address,ANTIOCH,CA,94531,USA,Lawrence Livermore National Security (Formerly known as Lawrence Livermore National Laboratory),U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19308605_13102817_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, and Part D prescription drug"
19308622,19308622,False,FirstName266,LastName266,FirstName266 LastName266,266 address,GAFFNEY,SC,29340,USA,Nestlé,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308623_13103434_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308625,19308625,False,FirstName264,LastName264,FirstName264 LastName264,264 address,JANESVILLE,WI,53546,USA,Nestlé,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308625_13103535_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308628,19308628,True,FirstName265,LastName265,FirstName265 LastName265,265 address,HESPERIA,MI,49421,USA,Nestlé,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308628_13103535_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308636,19308636,False,FirstName70,LastName70,FirstName70 LastName70,70 address,LUFKIN,TX,75901,USA,Baker Hughes,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308636_13104307_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308669,19308669,True,FirstName366,LastName366,FirstName366 LastName366,366 address,ATHENS,GA,30606,USA,The Unified Government of Athens-Clarke County,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19308669_13103363_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19308694,19308694,True,FirstName139,LastName139,FirstName139 LastName139,139 address,MEMPHIS,TN,38128,USA,FedEx,U1C-EG-DV-2021,U1C-EG-CL-FEDEX-2021,"December 03, 2021",19308694_13102875_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309522,19309522,True,FirstName176,LastName176,FirstName176 LastName176,176 address,SHERMAN,IL,62684,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309522_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309524,19309524,True,FirstName185,LastName185,FirstName185 LastName185,185 address,SOUTH RICHMOND HILL,NY,11419,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309524_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309525,19309525,False,FirstName187,LastName187,FirstName187 LastName187,187 address,SHELBY TOWNSHIP,MI,48316,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309526_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309530,19309530,False,FirstName190,LastName190,FirstName190 LastName190,190 address,MESA,AZ,85208,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309531_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309532,19309532,False,FirstName189,LastName189,FirstName189 LastName189,189 address,ARLINGTON HEIGHTS,IL,60004,USA,JPMorgan Chase,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19309533_13103548_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309534,19309534,False,FirstName174,LastName174,FirstName174 LastName174,174 address,COLUMBUS,OH,43229,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309535_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309538,19309538,False,FirstName167,LastName167,FirstName167 LastName167,167 address,HIGHLANDS,NJ,7732,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309538_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309539,19309539,True,FirstName165,LastName165,FirstName165 LastName165,165 address,WEST MONROE,LA,71291,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309539_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309540,19309540,False,FirstName191,LastName191,FirstName191 LastName191,191 address,WEST MONROE,LA,71291,USA,JPMorgan Chase,U1C-EG-NODV-2021,U1C-EG-CL-2021,"December 03, 2021",19309540_13103548_U1C-EG-NODV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309542,19309542,False,FirstName166,LastName166,FirstName166 LastName166,166 address,CHESTERFIELD,MI,48047,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309542_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309543,19309543,True,FirstName168,LastName168,FirstName168 LastName168,168 address,CALEDONIA,OH,43314,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309543_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309546,19309546,True,FirstName170,LastName170,FirstName170 LastName170,170 address,SCARSDALE,NY,10583,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309546_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309549,19309549,True,FirstName171,LastName171,FirstName171 LastName171,171 address,RIO MEDINA,TX,78066,USA,JPMorgan Chase,U1C-EG-DV-2021,U1C-EG-CL-2021,"December 03, 2021",19309549_13103548_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309823,19309823,True,FirstName315,LastName315,FirstName315 LastName315,315 address,JENA,LA,71342,USA,Office of Group Benefits,U1C-EG-DV-2021,U1C-EG-CL-ND-2021,"December 03, 2021",19309823_13103255_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309825,19309825,True,FirstName316,LastName316,FirstName316 LastName316,316 address,BATON ROUGE,LA,70817,USA,Office of Group Benefits,U1C-EG-DV-2021,U1C-EG-CL-ND-2021,"December 03, 2021",19309825_13103255_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
19309831,19309831,True,FirstName318,LastName318,FirstName318 LastName318,318 address,WOODVILLE,MS,39669,USA,Office of Group Benefits,U1C-EG-DV-2021,U1C-EG-CL-ND-2021,"December 03, 2021",19309831_13103255_U1C-EG-DV-2021.pdf,1-844-596-0460,"Medicare Advantage, Medigap, Part D prescription drug, dental, and vision"
